,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
15273,0,0,14,9,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,1
15274,0,2,11,9,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,74,0,29,255,249,98,1,1,0,0,0,0,0,1
15275,0,1,19,9,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,79,19,24,4,24,0,0,0,0,0,1
15276,0,1,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,9,87,81,0,0,8,6,0,255,9,4,6,0,0,98,100,0,0,0
15277,0,2,45,9,51,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,420,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,0
15278,0,1,22,9,291,2045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,74,0,0,8,255,100,0,12,2,0,0,0,0,1
15279,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,87,10,0,27,74,0,51,43,86,35,7,2,3,98,100,0,0,0
15280,0,1,22,9,276,1530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,74,0,0,255,132,52,3,0,0,0,0,1,0,1
15281,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,0,89,92,1,6,0,255,1,0,6,0,0,0,0,100,99,0
15282,0,1,22,9,217,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,74,0,0,64,255,100,0,2,2,0,0,0,0,1
15283,0,1,22,9,170,3205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,243,255,100,0,0,1,0,0,0,0,1
15284,0,1,22,9,182,2887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,74,0,33,2,255,100,0,50,4,0,0,0,0,1
15285,106,1,18,9,134,503,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,0,0,9,7,78,22,11,0,0,0,0,0,1
15286,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,3,33,32,56,60,1,5,0,255,3,1,7,0,0,26,33,74,67,0
15287,0,1,22,9,291,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,74,0,12,255,255,100,0,0,0,0,0,0,0,1
15288,222,1,22,4,1074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,89,92,74,0,0,255,244,96,1,0,0,2,2,52,55,1
15289,0,1,22,9,294,234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15290,0,1,22,9,1069,2768,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,255,248,97,1,0,0,0,0,6,6,1
15291,0,1,22,9,179,234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,74,0,14,170,255,100,0,1,3,0,0,0,0,1
15292,0,1,49,9,620,272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,178,178,64,13,1,2,1,4,2,2,1
15293,0,1,22,9,227,998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,74,0,38,19,194,100,0,5,5,0,0,0,0,1
15294,103,1,19,9,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,9,9,100,0,100,0,0,0,0,0,1
15295,0,0,14,9,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,1
15296,0,1,22,9,353,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,74,0,0,77,255,100,0,1,1,0,0,0,0,1
15297,0,1,22,9,178,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,74,0,8,255,255,100,0,0,0,0,0,0,0,1
15298,1,1,24,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,41,92,47,98,83,39,61,28,13,3,3,0,0,87,99,0
15299,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,89,92,74,0,83,38,47,13,13,3,4,0,0,89,99,0
15300,0,1,22,9,213,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,74,0,15,151,255,100,0,1,2,0,0,0,0,1
15301,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,8,0,0,89,92,6,5,0,255,8,3,6,0,0,0,0,100,99,0
15302,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,16,0,0,89,92,11,4,0,255,16,6,6,0,0,0,0,100,99,0
15303,0,0,14,9,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,268,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,0
15304,0,1,22,9,198,1077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,74,0,0,180,255,100,0,1,4,0,0,0,0,1
15305,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,87,81,0,0,74,0,0,255,255,100,0,0,0,33,33,66,66,0
15306,373,1,55,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,216,85,3,0,0,33,39,12,6,0
15307,6,1,55,9,22,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,64,45,47,73,44,90,55,8,8,1,4,0,0,18,62,0
15308,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,87,81,0,0,74,0,0,255,255,100,0,0,0,25,25,70,70,0
15309,4,1,43,9,28,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,249,98,1,0,0,0,0,2,0,1
15310,0,2,45,9,85,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,220,218,99,1,0,0,0,0,0,0,1
15311,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,12,9,78,80,6,5,5,0,255,12,5,7,0,0,9,92,91,8,0
15312,0,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1,0,0,89,92,0,6,0,255,1,0,8,0,0,0,0,100,99,0
15313,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,74,44,13,45,1,6,0,255,2,1,8,0,0,83,50,17,50,0
15314,0,2,45,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,253,99,1,0,0,0,0,0,0,1
15315,0,1,22,9,253,1231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,74,0,83,26,255,100,0,4,4,0,0,0,0,1
15316,0,1,22,9,303,1965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,74,0,9,124,255,100,0,1,2,0,0,0,0,1
15317,105,1,18,9,139,507,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,0,0,255,55,22,3,0,0,14,0,2,0,1
15318,215,1,22,4,1096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,89,92,74,0,0,255,243,95,1,0,0,2,2,35,36,1
15319,0,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,89,92,25,73,83,205,64,25,2,1,3,0,0,85,99,0
15320,0,1,22,9,1069,2768,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,12,0,0,49,22,74,0,25,255,255,100,0,0,0,1,1,6,6,1
15321,0,1,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,36,75,19,17,19,3,0,0,0,0,1
15322,0,2,45,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,1,94,0,255,1,0,69,99,0,0,0,1,0,0
15323,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,18,0,0,89,92,10,5,0,255,18,7,6,0,0,0,0,100,99,0
15324,0,2,45,9,85,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,133,132,99,2,2,0,0,0,0,0,1
15325,0,2,45,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,74,0,0,255,254,100,1,1,0,0,0,0,0,1
15326,0,1,22,9,192,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,74,0,58,13,249,100,0,8,4,0,0,0,0,1
15327,0,1,22,9,276,2276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,213,255,100,0,0,4,0,0,0,0,1
15328,0,1,19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,4,70,100,0,100,6,0,0,0,0,1
15329,0,1,22,9,204,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,74,0,18,84,38,45,6,1,0,0,0,0,0,1
15330,0,1,22,9,216,680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,39,203,100,0,3,4,0,0,0,0,1
15331,0,1,22,9,263,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,74,0,25,120,255,100,0,1,4,0,0,0,0,1
15332,0,2,11,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,74,0,33,59,124,100,0,100,2,0,0,0,0,1
15333,181,1,22,4,1104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,89,92,74,0,0,255,255,100,0,0,0,0,0,45,45,1
15334,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,87,81,0,0,31,9,0,255,68,27,2,1,0,94,96,0,1,0
15335,0,2,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1,0,0,0,0,0,98,0,255,1,0,100,100,0,0,0,0,0,0
15336,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,11,0,0,89,92,5,6,0,88,10,11,11,1,0,0,0,100,99,0
15337,4,1,43,9,26,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,47,98,0,255,249,98,1,0,0,0,0,0,0,1
15338,17,1,55,9,87,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,25,9,36,12,4,0,0,0,12,33,1
15339,0,1,55,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,89,52,74,0,49,146,88,31,3,1,2,0,0,91,62,0
15340,5,1,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,18,45,25,73,83,38,56,18,13,3,4,0,2,16,86,0
15341,0,2,11,9,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,0,0,0,74,0,0,255,255,100,0,1,0,0,0,0,0,0
15342,0,1,49,9,659,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,74,0,83,186,53,28,6,1,0,0,0,1,2,1
15343,0,1,22,9,206,407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,74,0,24,255,255,100,0,0,0,0,0,0,0,1
15344,0,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,87,81,0,0,25,4,0,255,63,25,2,2,0,95,98,0,0,0
15345,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,1,15,0,74,92,0,98,0,255,1,0,94,0,0,14,0,86,99,0
15346,0,1,22,9,181,740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0,0,74,0,9,240,255,100,0,0,1,0,0,0,0,1
15347,0,2,11,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,74,0,19,29,18,7,14,7,17,0,0,0,0,0
15348,1,1,49,9,407,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,139,55,3,0,0,0,0,0,0,1
15349,0,1,22,9,299,1424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,74,0,12,255,255,100,0,0,0,0,0,0,0,1
15350,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,19,0,0,89,92,7,5,0,255,19,7,6,0,0,0,0,100,99,0
15351,14,1,43,9,28,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,218,85,4,0,0,0,0,0,0,1
15352,0,1,22,9,150,2714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,7,255,100,0,14,3,0,0,0,0,1
15353,0,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,81,0,0,74,0,0,12,4,33,25,8,0,98,100,0,0,0
15354,0,1,49,9,482,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,184,149,81,3,1,0,0,0,0,0,1
15355,0,1,55,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,89,55,74,0,51,255,79,31,3,0,0,0,0,80,71,0
15356,104,1,18,9,138,505,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,0,0,255,9,4,45,0,0,0,0,44,0,1
15357,0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,87,81,0,0,3,9,0,255,5,2,10,0,0,98,100,0,0,0
15358,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,5,0,0,89,92,4,5,0,255,5,2,6,0,0,0,0,100,99,0
15359,0,1,22,9,175,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,74,0,0,57,255,100,0,2,2,0,0,0,0,1
15360,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,0,0,89,92,0,7,0,255,1,0,9,0,0,0,0,100,99,0
15361,0,1,22,9,197,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,81,156,100,0,1,3,0,0,0,0,1
15362,0,1,22,9,315,1884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,74,0,8,95,251,100,0,1,6,0,0,0,0,1
15363,0,1,22,9,316,941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15364,0,2,11,9,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,62,32,29,255,247,97,2,0,0,0,0,0,0,1
15365,0,2,45,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15366,0,2,11,9,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0,0,0,0,74,0,0,255,255,100,0,1,0,0,0,0,0,0
15367,0,1,22,9,172,598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,74,0,12,255,255,100,0,0,0,0,0,0,0,1
15368,0,1,55,9,97,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,254,100,1,0,0,1,1,1,1,1
15369,4,1,43,9,30,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,255,236,93,1,0,0,0,0,4,0,1
15370,4,1,43,9,30,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,145,128,88,2,1,2,0,0,7,0,1
15371,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,87,81,0,0,74,0,0,255,255,100,0,0,0,29,29,70,70,0
15372,1,1,49,9,663,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,74,0,83,15,190,67,13,7,2,0,0,0,1,1
15373,0,1,22,9,275,1074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,74,0,14,255,255,100,0,0,0,0,0,0,0,1
15374,0,2,11,9,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,0
15375,1,1,49,9,835,233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,99,39,14,0,0,0,0,60,0,1
15376,0,0,14,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,89,89,100,0,100,0,0,0,0,0,1
15377,219,1,22,4,1096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,89,92,74,0,0,255,243,95,1,0,0,2,2,29,30,1
15378,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,11,87,81,0,0,4,6,0,255,11,4,8,0,0,98,100,0,0,0
15379,0,1,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,5,0,0,89,92,2,5,0,255,5,2,7,0,0,0,0,100,99,0
15380,0,0,14,9,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,74,0,0,255,255,100,0,100,0,0,0,0,0,1
15381,0,1,22,9,279,2469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,74,0,0,35,255,100,0,3,3,0,0,0,0,1
15382,0,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89,92,74,0,0,255,1,0,33,32,0,0,0,32,99,0
15383,0,1,22,9,317,851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15384,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,16,0,0,89,92,8,6,0,255,16,6,6,0,0,0,0,100,99,0
15385,0,1,49,9,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,91,110,49,5,1,3,0,0,0,0,1
15386,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,13,0,0,89,92,12,6,0,255,13,5,7,0,0,0,0,100,99,0
15387,0,2,45,9,85,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,255,254,100,1,0,0,0,0,0,0,1
15388,0,1,22,9,281,1715,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,74,0,38,255,253,99,1,0,0,21,21,56,57,1
15389,0,1,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,1,15,81,71,0,0,98,0,255,1,0,97,0,0,16,100,81,0,0
15390,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,46,42,41,45,74,0,0,255,255,100,0,0,0,8,8,70,70,0
15391,6,1,24,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,89,92,74,0,83,4,59,25,75,25,5,0,0,50,97,0
15392,0,1,22,9,190,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,74,0,44,255,255,100,0,0,0,0,0,0,0,1
15393,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5,0,0,89,92,5,6,0,255,5,2,6,0,0,0,0,100,99,0
15394,0,1,22,9,304,2947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,74,0,0,58,255,100,0,2,2,0,0,0,0,1
15395,0,2,45,9,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,74,0,0,255,69,27,2,27,0,0,0,0,0,0
15396,2,1,43,2,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,41,92,47,98,83,126,59,25,4,1,3,2,2,86,97,0
15397,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,20,87,81,0,0,17,5,0,255,20,8,6,0,0,98,100,0,0,0
15398,0,1,40,9,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,255,24,9,2,0,0,0,0,9,79,0
15399,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,14,87,81,0,0,5,5,0,255,14,5,6,0,0,98,100,0,0,0
15400,0,1,22,9,218,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,74,0,58,29,245,100,0,3,4,0,0,0,0,1
15401,0,0,13,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,1,79,100,0,100,57,0,0,0,0,1
15402,0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,4,0,0,89,92,4,5,0,255,4,2,6,0,0,0,0,100,99,0
15403,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,18,87,81,0,0,13,6,0,255,18,7,6,0,0,98,100,0,0,0
15404,0,1,22,9,254,1465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,74,0,14,69,255,100,0,1,1,0,0,0,0,1
15405,0,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,14,89,70,74,0,77,255,22,9,3,0,0,0,0,24,82,0
15406,0,2,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,0,0,0,0,0,98,0,255,1,0,100,100,0,0,0,0,0,0
15407,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,14,0,0,89,92,5,5,0,255,14,5,7,0,0,0,0,100,99,0
15408,0,1,22,9,185,764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15409,0,1,22,9,178,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,74,0,0,48,255,100,0,2,2,0,0,0,0,1
15410,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,0,0,89,92,2,6,0,255,5,2,7,0,0,0,0,100,99,0
15411,0,1,22,9,337,1013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15412,0,1,22,9,182,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,74,0,14,90,255,100,0,1,5,0,0,0,0,1
15413,0,1,22,9,170,1186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,74,0,10,215,255,100,0,0,1,0,0,0,0,1
15414,103,1,19,9,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,8,38,100,0,100,13,0,0,0,0,1
15415,0,1,22,9,218,2214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15416,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,7,0,0,89,92,5,5,0,255,7,3,5,0,0,0,0,100,99,0
15417,0,2,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,1,0,0,0,0,0,98,0,255,1,0,100,99,0,0,0,0,0,0
15418,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,87,20,0,36,74,0,51,166,83,34,2,1,2,98,67,0,16,0
15419,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,87,81,0,0,1,8,0,255,1,0,9,0,0,98,100,0,0,0
15420,0,2,45,9,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,255,254,100,1,1,0,0,0,0,0,1
15421,0,2,11,9,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,224,0,0,0,0,74,0,1,255,255,100,0,1,0,0,0,0,0,0
15422,0,1,22,9,226,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,74,0,0,255,255,100,0,0,0,0,0,0,0,1
15423,0,1,49,9,672,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,74,0,0,31,175,81,10,3,1,0,0,0,0,1
15424,0,1,22,9,276,849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,24,0,0,0,0,74,0,17,255,255,100,0,0,0,0,0,0,0,1
15425,0,1,22,9,260,617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,20,240,100,0,5,5,0,0,0,0,1
15426,0,1,55,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,87,81,0,0,74,0,0,255,109,43,3,0,0,13,30,11,12,0
15427,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,15,0,0,89,92,7,6,0,255,15,6,8,0,0,0,0,100,99,0
15428,0,1,22,9,170,3501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,74,0,0,20,255,100,0,5,4,0,0,0,0,1
